model,region,scenario,unit,variable,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Unknown,NGA,Historical,"national currency, constant prices",GDP,,,,,,,,,,,34.76850549528632,34.5598944623146,35.32021214048552,35.885335534733294,35.99299154133749,36.676858380622896,38.180609574228434,39.287847251881054,40.270043433178074,40.47139365034396,42.697320301112875,45.55804076128744,52.2095147124354,57.169418610116765,63.11503814556891,67.53309081575874,72.05780790041457,77.31802787714483,82.88492588429926,89.84725965858041,100.0,104.89999999999999,109.41069999999998,115.31887779999998,122.58396710139998,125.89373421313776,123.87943446572756,124.87046994145338,127.24300887034099,130.0423550654885,127.7015926743097,132.29885001058486,136.79701091094475,141.03771824918402,145.12781207841036,149.33651862868425,153.66727766891609,158.12362872131465,162.70921395423275,167.42778115890547,172.28318681251372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,NIU,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,NOR,Historical,"national currency, constant prices",GDP,46.206750784614584,46.94605879716842,47.039950914762755,48.921548951353266,51.905763437385815,54.81248618987942,57.004985637474604,58.03107537894915,57.8569821528123,58.43555197434042,59.54582746185288,61.391748113170316,63.60185104524445,65.3827028745113,68.71722072111137,71.60334399139805,75.18351119096795,79.16823728408924,81.22661145347557,82.85114368254509,85.50238028038653,87.29793026627465,88.5201012900025,89.31678220161251,92.88945348967701,95.30457928040862,97.59188918313842,100.51964585863257,101.02224408792573,99.30486593843099,100.0,101.0,103.72699999999999,104.76427,106.8595554,108.996746508,110.19571071958799,112.7302120661385,113.97024439886601,114.76803610965807,113.96465985689046,118.40928159130918,123.14565285496155,126.34743982919056,129.12708350543275,131.19311684151967,132.89862736045941,134.62630951614537,136.37645153985525,138.14934540987335,139.9452869002017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,OMN,Historical,"national currency, constant prices",GDP,20.537492542320308,24.049403767057083,26.815085200268648,31.078683747111363,35.39862078795984,40.53142080221402,41.382580639060514,39.72727741349809,41.793095838999996,43.046888714169995,46.66282736616028,49.4625970081299,53.66691775382094,56.94059973680401,59.10434252680256,61.94135096808909,63.737650146163666,67.68938445522582,69.51699783551692,69.72554882902347,74.25770950290999,77.59930643054093,76.74571405980498,74.67357978019025,75.64433631733272,77.53544472526603,81.72235874043041,85.39986488374977,92.40265380421725,98.0392156862745,100.0,102.60000000000001,111.93660000000001,117.6453666,119.29240173240001,124.8991446138228,131.01920269990012,131.41226030799982,132.5949706507718,131.53421088556564,127.8512529807698,130.4082780403852,137.71114161064676,141.4293424341342,144.96507599498756,149.89388857881713,153.64123579328754,157.48226668811972,161.4193233553227,165.45480643920575,169.5911766001859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PAK,Historical,"national currency, constant prices",GDP,23.02886246607077,24.45665193896716,26.315357486328665,28.104801795399016,29.228993867214978,31.77191633366268,33.805318979017095,35.76602747980009,38.0550532385073,39.88169579395565,41.71625380047761,43.84378274430196,47.175910232868915,48.16660434775916,50.28593493906057,52.85051762095265,56.33865178393553,57.29640886426243,59.30178317451161,61.7924580678411,64.2023639324869,65.48641121113664,67.51648995868187,70.68976498673992,75.99149736074541,82.8307321232125,87.63491458635883,92.45483488860856,97.07757663303899,97.46588693957115,100.0,103.60000000000001,107.53680000000001,111.5156616,116.0878037256,120.8474036783496,126.40638424755367,132.22107792294116,140.28656367624058,144.63544715020402,143.18909267870197,151.20768186870927,157.25598914345764,163.86074068748286,171.3983347591071,179.62545482754425,188.60672756892146,198.03706394736753,207.9389171447359,218.3358630019727,229.25265615207135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PLW,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,94.68083054800458,104.43295609444905,108.71470729432146,105.8881249046691,109.91187365104653,113.42905360788002,113.31562455427215,114.78872767347768,108.36055892376292,101.31712259371834,100.0,104.80000000000001,106.372,105.201908,110.14639767599999,119.398695080784,120.71208072667261,116.72858206269241,116.61185348062972,114.39622826449775,103.29979412284148,85.63552932783558,92.57200720339026,109.97554455762761,113.1648353497988,116.33345073959318,119.47445390956219,122.46131525730124,125.52284813873376,128.6609193422021,131.87744232575716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PAN,Historical,"national currency, constant prices",GDP,28.88647471858487,31.544030392694683,33.2158640035075,31.72115012334966,32.5776211766801,34.173924614337416,35.40418590045356,34.7669105542454,30.108144539976518,30.58987485261614,33.067654715678046,36.17601425895178,39.14244742818583,41.29528203673605,42.45154993376466,43.215677832572425,46.413637992182785,49.430524461674665,53.03895274737691,55.10747190452461,56.595373645946765,56.934945887822444,58.18751469735454,60.63139031464343,65.17874458824168,69.87161419859508,75.81070140547565,84.98379627553821,93.39719210681649,94.5179584120983,100.0,111.3,122.2074,130.6397106,137.3023358406,145.12856898351419,152.38499743268991,160.91855728892057,166.87254390861062,171.87872022586896,141.1124293054384,162.7026309891705,174.90532831335827,183.65059472902618,192.8331244654775,202.4747806887514,212.59851972318899,223.22844570934845,234.3898679948159,246.1093613945567,258.41482946428454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PNG,Historical,"national currency, constant prices",GDP,37.41476954328475,37.82633200826088,38.12894266432696,39.42532671491408,39.03107344776494,40.43619209188448,42.74105504112189,43.9378045822733,45.21200091515922,44.579032902346995,43.19708288237424,47.34400283908217,53.877475230875504,61.043179436581944,67.45271327742304,65.15932102599066,69.45983621370605,65.08386653224258,68.14280825925798,69.43752161618387,67.70158357577927,67.63388199220348,67.49861422821908,73.57348950875881,74.01493044581136,77.19757245498124,79.12751176635577,85.29945768413153,85.04355931107914,90.82652134423252,100.0,101.1,105.8517,109.8740646,124.70706332099999,132.937729500186,140.24930462269623,145.1580302844906,144.72255619363713,151.2350712223508,145.94184372956852,148.42285507297117,155.5471521164738,162.23567965748217,167.10275004720663,172.11583254862282,177.27930752508152,182.59768675083396,188.07561735335898,193.71788587395974,199.52942245017854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PRY,Historical,"national currency, constant prices",GDP,40.52280146144046,44.250899195892984,43.63138660715048,42.322445008935965,43.50747346918617,45.20426493448443,45.33987772928788,47.19881271618868,49.9835426664438,52.88258814109755,55.05077425488255,56.977551353803435,57.946169726818084,60.78553204343217,64.00716524173407,68.359652478172,69.45340691782275,72.37045000837131,72.44282045837967,71.42862097196236,69.78576268960722,69.22747658809037,69.22747658809037,72.20425808137824,75.16463266271475,76.74308994863175,80.42675826616608,84.76980321253905,90.27984042135408,90.00900090009002,100.0,104.3,103.56989999999999,112.16620169999999,118.11101039009998,121.65434070180298,126.8854773519805,132.97598026487557,137.2312116333516,136.6822867868182,135.58882849252365,141.28355928920965,141.70740996707727,148.08424341559572,153.26719193514157,158.6315436528715,164.18364768072198,169.93007534954722,175.87762798678136,182.0333449663187,188.40451204013985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PER,Historical,"national currency, constant prices",GDP,43.620716264375176,46.01985565891581,45.88179609193906,41.61478905538873,43.1961510394935,44.10327021132286,49.43976590689292,53.246627881723676,48.24144486084165,41.77709124948887,39.64645959576494,40.51868170687177,40.316088298337405,42.41252488985095,47.629265451302615,51.15383109469901,52.58613836535058,56.00423735909836,55.780220409661965,56.61692371580689,58.145580656133674,58.494454140070474,61.71164911777434,64.30353838072087,67.5187152997569,71.77239436364158,77.1553239409147,83.71352647589245,91.33145738519866,92.33610341643583,100.0,106.3,112.78429999999999,119.43857369999998,122.30509946879998,126.34116775127038,131.3948144613212,134.67968482285423,140.0668722157684,143.14834340451532,127.40202563001863,144.3464950388111,148.67688988997543,153.1371965866747,157.73131248427492,162.46325185880318,167.33714941456728,172.3572638970043,177.5279818139144,182.85382126833184,188.3394359063818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PHL,Historical,"national currency, constant prices",GDP,39.69950820351022,41.04929148242957,42.52706597579703,43.335080229337166,40.17161937259556,37.239091158396086,38.50522025778155,40.160944728866156,42.89188897042906,45.55118608659566,46.91772166919353,46.730050782516756,46.91697098564682,47.94914434733105,50.05890669861362,52.361616406749846,55.450951774748084,58.334401267034984,58.04272926069981,59.9581393263029,62.59629745666023,64.47418638036004,66.85973127643335,70.26957757153144,74.90736969125253,78.5778308061239,82.74245583884846,88.1207154683736,91.90990623351367,93.19664492078286,100.0,103.89999999999999,111.06909999999999,118.6217988,126.09497212439999,134.03895536823717,143.555721199382,153.46106596213934,163.12911311775412,173.0799890179371,156.46431007221514,165.2263114362592,175.96602167961606,187.05188104543186,199.21025331338492,212.15891977875492,225.94924956437399,240.6359507860583,256.27728758715205,272.9353112803169,290.6761065135375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,POL,Historical,"national currency, constant prices",GDP,48.13220068835166,43.318980619516495,41.2396695497797,43.54909104456736,43.37489468038909,45.06651557292426,46.64384361797661,47.716652021190065,49.29130153788933,51.164370996329126,47.48053628459343,44.156898744671885,45.04003671956532,46.976758298506624,49.41954973002897,52.73065956194091,55.99996045478125,59.97595764707072,62.97475552942426,65.80861952824834,68.63839016796302,69.46205084997858,70.43451956187828,72.89972774654402,76.54471413387122,79.22377912855671,84.05642965539867,90.02443616093197,93.80546247969112,96.43201542912247,100.0,104.80000000000001,106.1624,107.33018639999999,110.97941273759999,115.6405480725792,119.22540506282914,124.94822450584495,131.69542862916057,137.8851137747311,134.43798593036283,142.1009511283935,147.35868632014405,151.6320882234282,156.48431504657793,161.64829744311498,166.98269125873776,172.4931200702761,178.1853930325952,184.0655110026708,190.1396728657589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PRT,Historical,"national currency, constant prices",GDP,47.8931924360254,49.56945417128629,50.659982163054586,51.16658198468513,50.654916164838276,51.46539482347569,53.16375285265038,57.20419806945181,60.236020567132755,64.21159792456352,69.28431416060404,71.63998084206457,73.86082024816857,73.34379450643138,74.44395142402784,76.15616230678047,78.82162798751779,82.28977961896857,86.23968904067907,89.60303691326554,93.00795231596963,94.77510340997304,95.53330423725282,94.67350449911754,96.37762758010166,97.14864860074248,98.70302697835436,101.17060265281322,101.47411446077164,98.32841691248773,100.0,98.3,94.2697,93.4212727,94.16864288160001,95.86367845346881,97.78095202253819,101.20328534332701,104.03697733294017,106.84597572092954,97.87091376037147,102.66658853462965,106.77325207601484,109.01549036961114,111.63186213848181,113.97613124338991,116.14167773701432,118.34836961401759,120.5969886366839,122.88833142078089,125.22320971777572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,QAT,Historical,"national currency, constant prices",GDP,18.964523259544194,18.22490685242197,16.73046449052337,15.843749872525633,18.378749852129733,15.989512371352868,16.581124329092923,16.730354448054758,17.51668110711333,18.44506520579034,15.752085685744948,15.515804400458773,17.129448058106487,16.97528302558353,17.297813403069615,17.367004656681893,18.096418852262534,23.109126874339253,25.489366942396195,26.457962886207252,28.28356232535555,29.556322629996547,31.59570889146631,32.85953724712496,39.16856839857295,42.22371673366165,54.088581135820576,63.932702902539916,75.1209259104844,84.96176720475786,100.0,111.3,116.5311,123.0568416,129.5788542048,135.7986392066304,140.00839702203595,137.9082710667054,139.56317031950587,140.5401125117424,135.48066846131965,137.51287848823944,142.18831635683958,145.74302426576057,148.2206556782785,152.3708340372703,156.48484655627658,162.4312707254151,168.60365901298087,175.01059805547416,181.66100078158217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,KOR,Historical,"national currency, constant prices",GDP,12.24187965053641,13.123294985375033,14.21252846916116,16.117007284028755,17.825410056135805,19.215792040514398,21.387176541092526,24.103347961811277,26.995749717228634,28.912447947151865,31.7747802939199,35.20645656566325,37.38925687273438,39.969115596953046,43.68624334746968,47.88012270882677,51.66265240282408,54.86573685179918,52.067584272357415,58.055356463678514,63.33839390187325,66.44197520306504,71.55800729370105,73.77630551980577,77.61267340683568,80.9500183633296,85.24036933658607,90.18431075810807,92.88984008085131,93.63295880149812,100.0,103.69999999999999,106.18879999999999,109.58684159999999,113.09362053119999,116.26024190607359,119.63178892134971,123.4600061668329,127.04034634567104,129.83523396527582,128.66671685958835,133.81338553397188,137.15872017232115,141.13632305731846,144.80586745680876,148.42601414322897,151.98823848266647,155.4839679677678,159.06009923102644,162.71848151334004,166.46100658814683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,MDA,Historical,"national currency, constant prices",GDP,,,,,,,,,,,176.17420528338823,145.34371935879528,102.17663470923308,100.95051509272228,69.7568059290711,68.7802106460641,64.72217821794632,65.75773306943347,61.4834804199203,59.393042085643,60.6402959694415,64.33935402357743,69.35782363741647,73.93543999748597,79.40666255729994,85.36216224909744,89.45954603705412,92.14333241816576,99.3305123467827,93.37068160597573,100.0,105.80000000000001,105.16520000000001,114.63006800000002,120.36157140000003,120.00048668580003,125.28050809997524,131.16869198067405,136.80894573584303,141.87087672806922,130.09559395963947,148.17888152002936,148.62341816458942,151.59588652788122,160.38844794649833,169.04942413560926,177.50189534238973,186.37699010950922,195.6958396149847,205.48063159573394,215.75466317552065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ROU,Historical,"national currency, constant prices",GDP,73.26831657124288,73.34158488781411,76.20190669843885,80.77402110034518,85.6204623663659,85.53484190399953,87.58767810969553,88.2883795345731,87.84693763690024,82.75181525396002,78.11771359973825,68.04052854537201,62.05296203337927,62.983756463879956,65.44012296597127,70.08637169655523,72.81974019272089,68.37773604096492,65.0956047109986,64.31445745446662,66.17957672064614,69.62091471011975,73.58930684859656,75.28186090611428,83.11117444035017,87.01739963904662,93.97879161017035,100.74526460610262,110.11457421447017,104.0582726326743,100.0,101.89999999999999,103.93799999999999,107.887644,111.771599184,115.12474715952,120.53561027601744,129.33470982616672,135.1547717683442,140.83127218261467,135.6205151118579,143.6221255034575,146.78181226453358,151.77239388152773,157.5397448490258,163.0536359187417,168.76051317589764,174.66713113705404,180.78048072685093,187.1077975522907,193.65657046662085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,RUS,Historical,"national currency, constant prices",GDP,,,,,,,,,,,92.76878898237058,88.13034953325204,75.3514488509305,68.79587280089955,60.0587969551853,57.5963862800227,55.52291637394188,56.30023720317707,53.31632463140868,56.728569407818846,62.40142634860074,65.58389909237937,68.66634234972119,73.67898534125084,78.98387228582091,84.03884011211345,90.93002500130676,98.65907712641783,103.78934913699156,95.69377990430623,100.0,105.1,109.304,111.271472,112.05037230399999,109.80936485791999,110.02898358763582,112.00950529221326,115.14577144039524,117.67897841208394,114.50164599495767,119.88322335672068,109.69314937139943,107.17020693585724,108.77776003989509,109.86553764029404,110.74446194141639,111.51967317500629,112.30031088723132,113.08641306344192,113.878017954886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,RWA,Historical,"national currency, constant prices",GDP,35.44963791053321,36.33587885829654,35.427481886839125,37.55313080004947,42.4350378040559,44.302179467434364,46.73879933814325,46.59858294012882,46.738378688949204,44.074291103679094,44.250588268093814,42.34781297256578,45.14276862875512,40.44792069136459,23.500241921682825,29.25780119249512,32.65170613082456,37.51681034431741,40.63070560289576,41.97151888779132,45.49712647436579,49.364382224686885,55.88048067834556,57.10985125326917,61.33598024601109,67.10156238913613,73.27490612893666,78.91707390086478,87.75578617776164,93.19664492078286,100.0,108.0,117.28800000000001,122.80053600000001,130.414169232,142.021030293648,150.5422921112669,156.56398379571758,170.0284864021493,186.18119261035346,179.85103206160144,198.1958373318848,210.88037092112543,226.48551836928874,244.37787432046255,262.70621489449724,278.7312940030616,295.73390293724833,313.77367101642045,332.9138649484221,353.2216107102758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
